userid,movieid,ratings,timestamp,titles,genres
3591,153,3,966646879,Batman Forever (1995),Action|Adventure|Comedy|Crime
3592,1747,4,966643945,Wag the Dog (1997),Comedy|Drama
3592,3347,4,966645862,Never Cry Wolf (1983),Drama
3592,2390,5,977002351,Little Voice (1998),Comedy
3593,1784,4,966635716,As Good As It Gets (1997),Comedy|Drama
3593,1923,5,966635109,There's Something About Mary (1998),Comedy
3593,2723,1,966635848,Mystery Men (1999),Action|Adventure|Comedy
3594,16,5,966634311,Casino (1995),Drama|Thriller
3594,318,5,966633882,"Shawshank Redemption, The (1994)",Drama
3594,10,5,966636102,GoldenEye (1995),Action|Adventure|Thriller
3595,2706,5,966630418,American Pie (1999),Comedy
3595,2572,4,966630418,10 Things I Hate About You (1999),Comedy|Romance
3595,1968,3,966629702,"Breakfast Club, The (1985)",Comedy|Drama
3596,2171,5,966631332,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
3596,111,4,966630376,Taxi Driver (1976),Drama|Thriller
3596,899,5,966630289,Singin' in the Rain (1952),Musical|Romance
3597,1588,4,966630917,George of the Jungle (1997),Children's|Comedy
3597,150,4,966628285,Apollo 13 (1995),Drama
3597,2701,2,966628911,Wild Wild West (1999),Action|Sci-Fi|Western
3598,3398,1,966626867,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3598,3504,1,966627272,Network (1976),Comedy|Drama
3598,147,1,966627294,"Basketball Diaries, The (1995)",Drama
3599,2549,2,969810265,Wing Commander (1999),Action|Sci-Fi
3599,1762,3,969809993,Deep Rising (1998),Action|Horror|Sci-Fi
3599,1748,3,969809816,Dark City (1998),Film-Noir|Sci-Fi|Thriller
3600,2574,3,966620855,"Out-of-Towners, The (1999)",Comedy
3600,1923,4,966619625,There's Something About Mary (1998),Comedy
3600,3526,3,966621196,Parenthood (1989),Comedy|Drama
3601,3526,4,966640662,Parenthood (1989),Comedy|Drama
3601,1006,4,966640661,"Chamber, The (1996)",Drama
3601,3528,4,966641981,"Prince of Tides, The (1991)",Drama|Romance
3602,11,3,967005714,"American President, The (1995)",Comedy|Drama|Romance
3602,150,4,967005820,Apollo 13 (1995),Drama
3602,153,3,967006073,Batman Forever (1995),Action|Adventure|Comedy|Crime
3603,1754,3,966619969,Fallen (1998),Action|Mystery|Thriller
3603,1752,3,966620447,Hard Rain (1998),Action|Thriller
3603,2551,3,966621012,Dead Ringers (1988),Drama|Thriller
3604,2395,5,966613882,Rushmore (1998),Comedy
3604,2581,4,966613708,Never Been Kissed (1999),Comedy|Romance
3604,1784,5,966613997,As Good As It Gets (1997),Comedy|Drama
3605,2716,4,966615268,Ghostbusters (1984),Comedy|Horror
3605,2571,5,966615872,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3605,3523,5,966615872,Taffin (1988),Action|Thriller
3606,1784,4,966612578,As Good As It Gets (1997),Comedy|Drama
3606,1704,5,966612341,Good Will Hunting (1997),Drama
3606,1721,4,966612682,Titanic (1997),Drama|Romance
3607,3507,5,971912651,"Odd Couple, The (1968)",Comedy
3607,2712,3,966612444,Eyes Wide Shut (1999),Drama
3607,2710,3,966612293,"Blair Witch Project, The (1999)",Horror
3608,2567,3,966613239,EDtv (1999),Comedy
3608,1580,4,966612489,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
3608,1732,4,966612775,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3609,110,5,966610970,Braveheart (1995),Action|Drama|War
3609,1752,1,966614453,Hard Rain (1998),Action|Thriller
3609,1580,4,966614121,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
3610,3334,1,977887454,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3610,2384,1,974823052,Babe: Pig in the City (1998),Children's|Comedy
3610,1732,3,974826242,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3611,1584,5,966611001,Contact (1997),Drama|Sci-Fi
3611,2716,4,966613307,Ghostbusters (1984),Comedy|Horror
3611,1912,2,966613260,Out of Sight (1998),Action|Crime|Romance
3612,2736,3,966605599,Brighton Beach Memoirs (1986),Comedy
3612,3386,4,966605989,JFK (1991),Drama|Mystery
3612,1923,4,966605028,There's Something About Mary (1998),Comedy
3613,3735,5,992929114,Serpico (1973),Crime|Drama
3613,47,5,992928853,Seven (Se7en) (1995),Crime|Thriller
3613,1968,5,966601980,"Breakfast Club, The (1985)",Comedy|Drama
3614,3355,1,966603782,"Ninth Gate, The (2000)",Thriller
3614,2706,4,966602543,American Pie (1999),Comedy
3614,1754,2,966604652,Fallen (1998),Action|Mystery|Thriller
3615,2366,4,966602061,King Kong (1933),Action|Adventure|Horror
3615,2700,4,966602915,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3615,3340,4,966602295,Bride of the Monster (1956),Horror|Sci-Fi
3616,2985,5,966601475,Robocop (1987),Action|Crime|Sci-Fi
3616,3702,4,966601004,Mad Max (1979),Action|Sci-Fi
3616,1240,5,966601089,"Terminator, The (1984)",Action|Sci-Fi|Thriller
3617,3342,4,966599359,Birdy (1984),Drama|War
3617,2533,4,966598667,Escape from the Planet of the Apes (1971),Action|Sci-Fi
3617,110,3,966598667,Braveheart (1995),Action|Drama|War
3618,2551,3,967119528,Dead Ringers (1988),Drama|Thriller
3618,1744,3,966865311,Firestorm (1998),Action|Adventure|Thriller
3618,2550,3,966598144,"Haunting, The (1963)",Horror|Thriller
3619,2712,4,966583885,Eyes Wide Shut (1999),Drama
3619,1732,4,966585395,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3619,2541,3,966583816,Cruel Intentions (1999),Drama
3620,150,3,966576193,Apollo 13 (1995),Drama
3620,1917,3,972834411,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
3620,1916,2,966576654,Buffalo 66 (1998),Action|Comedy|Drama
3621,2700,4,966577600,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3621,2728,5,966576184,Spartacus (1960),Drama
3621,1924,4,966575283,Plan 9 from Outer Space (1958),Horror|Sci-Fi
3622,2701,3,966571785,Wild Wild West (1999),Action|Sci-Fi|Western
3622,2529,4,966570677,Planet of the Apes (1968),Action|Sci-Fi
3622,107,5,966570437,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
3623,1179,4,966566582,"Grifters, The (1990)",Crime|Drama|Film-Noir
3623,1347,3,966566545,"Nightmare on Elm Street, A (1984)",Horror
3623,110,4,966566545,Braveheart (1995),Action|Drama|War
3624,300,4,966952283,Quiz Show (1994),Drama
3624,3510,3,1011026020,Frequency (2000),Drama|Thriller
3624,2571,5,966562507,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3625,145,4,966563046,Bad Boys (1995),Action
3625,141,4,966563367,"Birdcage, The (1996)",Comedy
3625,1597,4,966563566,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
3626,3361,4,966594116,Bull Durham (1988),Comedy
3626,153,4,966603133,Batman Forever (1995),Action|Adventure|Comedy|Crime
3626,3362,4,966593951,Dog Day Afternoon (1975),Comedy|Crime|Drama
3627,2302,4,966549848,My Cousin Vinny (1992),Comedy
3627,1374,3,966549821,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
3627,1387,4,966549729,Jaws (1975),Action|Horror
3628,2541,4,969758947,Cruel Intentions (1999),Drama
3628,2706,2,969757615,American Pie (1999),Comedy
3628,2707,4,969757675,Arlington Road (1999),Thriller
3629,1942,5,966537716,All the King's Men (1949),Drama
3629,1939,3,966537353,"Best Years of Our Lives, The (1946)",Drama|War
3629,318,5,966537792,"Shawshank Redemption, The (1994)",Drama
3630,2706,4,966539045,American Pie (1999),Comedy
3630,160,2,966538405,Congo (1995),Action|Adventure|Mystery|Sci-Fi
3630,153,1,966539531,Batman Forever (1995),Action|Adventure|Comedy|Crime
3631,3527,4,966611449,Predator (1987),Action|Sci-Fi|Thriller
3631,163,4,966611606,Desperado (1995),Action|Romance|Thriller
3631,2353,4,966611597,Enemy of the State (1998),Action|Thriller
3632,2381,1,966535774,Police Academy 4: Citizens on Patrol (1987),Comedy
3632,1732,4,966536453,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3632,2706,4,966536159,American Pie (1999),Comedy
3633,3869,3,966526294,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3633,2021,2,966526025,Dune (1984),Fantasy|Sci-Fi
3633,2944,5,966526854,"Dirty Dozen, The (1967)",Action|War
3634,3534,2,966641848,28 Days (2000),Comedy
3634,10,4,966517610,GoldenEye (1995),Action|Adventure|Thriller
3634,3555,4,972132364,U-571 (2000),Action|Thriller
3635,3334,4,966516905,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3635,899,4,966517053,Singin' in the Rain (1952),Musical|Romance
3635,898,4,966516590,"Philadelphia Story, The (1940)",Comedy|Romance
3636,1799,4,966490003,Suicide Kings (1997),Crime|Drama
3636,2762,4,966490297,"Sixth Sense, The (1999)",Thriller
3636,2917,3,966490388,Body Heat (1981),Crime|Thriller
3637,2568,1,966489259,"Mod Squad, The (1999)",Action|Crime
3637,2580,5,966489210,Go (1999),Crime
3637,2723,3,966489259,Mystery Men (1999),Action|Adventure|Comedy
3638,2390,4,966579537,Little Voice (1998),Comedy
3638,2394,3,966579613,"Prince of Egypt, The (1998)",Animation|Musical
3638,2395,3,966579642,Rushmore (1998),Comedy
3639,2710,3,966487306,"Blair Witch Project, The (1999)",Horror
3639,2542,2,966488639,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
3639,2712,4,966487559,Eyes Wide Shut (1999),Drama
3640,3555,4,966482007,U-571 (2000),Action|Thriller
3640,2746,3,966481294,Little Shop of Horrors (1986),Comedy|Horror|Musical
3640,314,4,966481195,"Secret of Roan Inish, The (1994)",Drama
3641,3347,4,966486314,Never Cry Wolf (1983),Drama
3641,1748,4,966482263,Dark City (1998),Film-Noir|Sci-Fi|Thriller
3641,3359,4,966489251,Breaking Away (1979),Drama
3642,1546,2,966473510,Schizopolis (1996),Comedy
3642,899,5,966473693,Singin' in the Rain (1952),Musical|Romance
3642,2373,1,966473510,Red Sonja (1985),Action|Adventure
3643,2706,4,966475827,American Pie (1999),Comedy
3643,2701,3,966634917,Wild Wild West (1999),Action|Sci-Fi|Western
3643,141,3,966475716,"Birdcage, The (1996)",Comedy
3644,321,5,966468743,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
3644,858,5,966468558,"Godfather, The (1972)",Action|Crime|Drama
3644,2396,5,966469701,Shakespeare in Love (1998),Comedy|Romance
3645,1923,5,966468553,There's Something About Mary (1998),Comedy
3645,3527,5,966468987,Predator (1987),Action|Sci-Fi|Thriller
3645,2717,4,966467864,Ghostbusters II (1989),Comedy|Horror
3646,1019,3,966468274,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
3646,2571,5,966468074,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3646,306,5,966468581,Three Colors: Red (1994),Drama
3647,1199,5,966467890,Brazil (1985),Sci-Fi
3647,3310,4,966468198,"Kid, The (1921)",Action
3647,2140,2,966468619,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
3648,2702,2,994802253,Summer of Sam (1999),Drama
3648,2558,3,994802514,Forces of Nature (1999),Comedy|Romance
3648,141,1,1002823312,"Birdcage, The (1996)",Comedy
3649,1035,5,966457262,"Sound of Music, The (1965)",Musical
3649,1028,5,966457209,Mary Poppins (1964),Children's|Comedy|Musical
3649,3703,4,966457360,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3650,2396,5,966457286,Shakespeare in Love (1998),Comedy|Romance
3650,1593,5,966461197,Picture Perfect (1997),Comedy|Romance
3650,2395,4,970773905,Rushmore (1998),Comedy
3651,117,3,966457160,"Young Poisoner's Handbook, The (1995)",Crime
3651,1909,3,966463623,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3651,2561,3,966457511,True Crime (1999),Crime|Thriller
3652,1770,3,1011666977,B. Monkey (1998),Romance|Thriller
3652,2571,4,966460008,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3652,2716,4,966455448,Ghostbusters (1984),Comedy|Horror
3653,1754,4,966454388,Fallen (1998),Action|Mystery|Thriller
3653,3508,5,966453772,"Outlaw Josey Wales, The (1976)",Western
3653,1909,4,966453323,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3654,2700,5,966452851,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3654,2701,1,966452896,Wild Wild West (1999),Action|Sci-Fi|Western
3654,2393,4,966453440,Star Trek: Insurrection (1998),Action|Sci-Fi
3655,318,5,966452578,"Shawshank Redemption, The (1994)",Drama
3655,2797,4,966452264,Big (1988),Comedy|Fantasy
3655,1009,3,966452388,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
3656,2369,3,966449028,Desperately Seeking Susan (1985),Comedy|Romance
3656,2529,2,966448683,Planet of the Apes (1968),Action|Sci-Fi
3656,3181,2,966448683,Titus (1999),Drama
3657,1552,4,966447818,Con Air (1997),Action|Adventure|Thriller
3657,2502,5,966447258,Office Space (1999),Comedy|Romance
3657,1573,5,966447621,Face/Off (1997),Action|Sci-Fi|Thriller
3658,3516,4,971900564,"Bell, Book and Candle (1958)",Comedy|Romance
3658,1909,4,966445044,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3658,3363,4,971900914,American Graffiti (1973),Comedy|Drama
3659,2761,4,966445013,"Iron Giant, The (1999)",Animation|Children's
3659,2762,3,966445013,"Sixth Sense, The (1999)",Thriller
3659,318,5,966444935,"Shawshank Redemption, The (1994)",Drama
3660,1019,3,966434106,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
3660,2527,4,966434002,Westworld (1973),Action|Sci-Fi|Thriller|Western
3660,3527,4,966434002,Predator (1987),Action|Sci-Fi|Thriller
3661,34,3,966432529,Babe (1995),Children's|Comedy|Drama
3661,2710,2,966431794,"Blair Witch Project, The (1999)",Horror
3661,2716,4,966432706,Ghostbusters (1984),Comedy|Horror
3662,2550,4,966429306,"Haunting, The (1963)",Horror|Thriller
3662,2362,4,966428980,Glen or Glenda (1953),Drama
3662,3340,4,966429070,Bride of the Monster (1956),Horror|Sci-Fi
3663,2735,2,966411402,"Golden Child, The (1986)",Action|Adventure|Comedy
3663,2533,2,966411375,Escape from the Planet of the Apes (1971),Action|Sci-Fi
3663,3366,3,966411261,Where Eagles Dare (1969),Action|Adventure|War
3664,2357,5,966401387,Central Station (Central do Brasil) (1998),Drama
3664,1701,2,966402490,Deconstructing Harry (1997),Comedy|Drama
3664,2372,3,966403811,Fletch Lives (1989),Comedy
3665,2716,4,973900857,Ghostbusters (1984),Comedy|Horror
3665,1909,3,973902315,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3665,3366,4,973901283,Where Eagles Dare (1969),Action|Adventure|War
3666,110,5,966394418,Braveheart (1995),Action|Drama|War
3666,1036,5,966394248,Die Hard (1988),Action|Thriller
3666,2571,5,966393851,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3667,1919,5,966385898,Madeline (1998),Children's|Comedy
3667,158,3,966385271,Casper (1995),Adventure|Children's
3667,2565,4,966384938,"King and I, The (1956)",Musical
3668,1589,4,966384147,Cop Land (1997),Crime|Drama|Mystery
3668,3869,5,966383447,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3668,3872,4,966383447,"Suddenly, Last Summer (1959)",Drama
3669,2707,3,966466093,Arlington Road (1999),Thriller
3669,2561,3,966380274,True Crime (1999),Crime|Thriller
3669,150,4,966378868,Apollo 13 (1995),Drama
3670,1732,3,966376294,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3670,314,3,966375852,"Secret of Roan Inish, The (1994)",Drama
3670,3501,4,966376339,Murphy's Romance (1985),Comedy|Romance
3671,3527,5,966376094,Predator (1987),Action|Sci-Fi|Thriller
3671,2580,3,966375142,Go (1999),Crime
3671,10,4,966376321,GoldenEye (1995),Action|Adventure|Thriller
3672,3169,2,966376287,"Falcon and the Snowman, The (1984)",Drama
3672,2518,4,966376988,Night Shift (1982),Comedy
3672,3175,4,966377460,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3673,318,4,966745410,"Shawshank Redemption, The (1994)",Drama
3673,3360,5,971067600,Hoosiers (1986),Drama
3673,3362,4,966454603,Dog Day Afternoon (1975),Comedy|Crime|Drama
3674,3706,2,966441688,Angel Heart (1987),Film-Noir|Mystery|Thriller
3674,3703,2,966442098,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3674,1912,3,966365061,Out of Sight (1998),Action|Crime|Romance
3675,3504,4,966362479,Network (1976),Comedy|Drama
3675,2701,2,966366024,Wild Wild West (1999),Action|Sci-Fi|Western
3675,2700,4,966362802,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3676,3163,4,966362896,Topsy-Turvy (1999),Drama
3676,898,5,966363593,"Philadelphia Story, The (1940)",Comedy|Romance
3676,3174,3,966362896,Man on the Moon (1999),Comedy|Drama
3677,891,3,966364123,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
3677,1722,3,966364692,Tomorrow Never Dies (1997),Action|Romance|Thriller
3677,2517,4,966364237,Christine (1983),Horror
3678,1762,1,967053235,Deep Rising (1998),Action|Horror|Sci-Fi
3678,1909,3,967052954,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3678,2571,5,967052927,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3679,161,5,976298913,Crimson Tide (1995),Drama|Thriller|War
3679,1769,4,966360679,"Replacement Killers, The (1998)",Action|Thriller
3679,300,2,966447290,Quiz Show (1994),Drama
3680,161,4,966360537,Crimson Tide (1995),Drama|Thriller|War
3680,1976,1,966359879,Friday the 13th Part 3: 3D (1982),Horror
3680,2919,4,966360260,Year of Living Dangerously (1982),Drama|Romance
3681,1918,4,966354526,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
3681,1917,5,966355193,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
3681,2719,2,966356240,"Haunting, The (1999)",Horror|Thriller
3682,899,5,966353501,Singin' in the Rain (1952),Musical|Romance
3682,2371,4,966355277,Fletch (1985),Comedy
3682,105,4,966354837,"Bridges of Madison County, The (1995)",Drama|Romance
3683,1912,5,966521803,Out of Sight (1998),Action|Crime|Romance
3683,3518,2,966523387,"End of Violence, The (1997)",Drama|Thriller
3683,2716,4,966353619,Ghostbusters (1984),Comedy|Horror
3684,2724,5,966350747,Runaway Bride (1999),Comedy|Romance
3684,2572,4,966350349,10 Things I Hate About You (1999),Comedy|Romance
3684,2574,2,966350747,"Out-of-Towners, The (1999)",Comedy
3685,165,3,997479659,Die Hard: With a Vengeance (1995),Action|Thriller
3685,1912,5,966948611,Out of Sight (1998),Action|Crime|Romance
3685,300,3,972600233,Quiz Show (1994),Drama
3686,2580,5,966346247,Go (1999),Crime
3686,2571,5,966346568,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3686,3362,4,970246280,Dog Day Afternoon (1975),Comedy|Crime|Drama
3687,3194,2,966314987,"Way We Were, The (1973)",Drama
3687,1580,5,966317337,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
3687,110,3,966316376,Braveheart (1995),Action|Drama|War
3688,306,5,966403055,Three Colors: Red (1994),Drama
3688,300,5,975172189,Quiz Show (1994),Drama
3688,2716,4,976242359,Ghostbusters (1984),Comedy|Horror
3689,1732,5,966311639,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3689,1713,3,966312814,Mouse Hunt (1997),Children's|Comedy
3689,1573,3,966312629,Face/Off (1997),Action|Sci-Fi|Thriller
3690,2389,2,966311205,Psycho (1998),Crime|Horror|Thriller
3690,2707,4,966310587,Arlington Road (1999),Thriller
3690,2706,4,966309731,American Pie (1999),Comedy
3691,165,3,966310311,Die Hard: With a Vengeance (1995),Action|Thriller
3691,163,4,966308703,Desperado (1995),Action|Romance|Thriller
3691,1779,3,982008333,Sphere (1998),Adventure|Sci-Fi|Thriller
3692,2716,4,966397208,Ghostbusters (1984),Comedy|Horror
3692,1909,5,966307597,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3692,3508,5,966397107,"Outlaw Josey Wales, The (1976)",Western
3693,2700,3,966355497,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3693,2702,4,1017379495,Summer of Sam (1999),Drama
3693,3505,4,967765553,No Way Out (1987),Thriller
3694,318,4,966302633,"Shawshank Redemption, The (1994)",Drama
3694,1784,4,966302978,As Good As It Gets (1997),Comedy|Drama
3694,3526,4,966302899,Parenthood (1989),Comedy|Drama
3695,1917,4,974187293,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
3695,2572,5,966304007,10 Things I Hate About You (1999),Comedy|Romance
3695,2571,5,966302665,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3696,2302,3,966303521,My Cousin Vinny (1992),Comedy
3696,1747,4,966302782,Wag the Dog (1997),Comedy|Drama
3696,3358,5,966303294,Defending Your Life (1991),Comedy|Romance
3697,2572,5,966301607,10 Things I Hate About You (1999),Comedy|Romance
3697,2574,1,966301870,"Out-of-Towners, The (1999)",Comedy
3697,2723,2,966301844,Mystery Men (1999),Action|Adventure|Comedy
3698,2390,3,966976861,Little Voice (1998),Comedy
3698,2716,3,966976778,Ghostbusters (1984),Comedy|Horror
3698,1911,1,966976679,Doctor Dolittle (1998),Comedy
